timestamp,train_number,train_type,train_type_encoded,from_station,to_station,section_distance_km,scheduled_section_minutes,historical_avg_running_minutes,historical_p90_running_minutes,current_delay_minutes,current_speed_kmph,departure_hour,day_of_week,actual_running_minutes,source
2026-01-24T19:00:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,0.45828170641352495,104.99478965959788,19,5,84.31,SYNTHETIC
2026-01-24T19:15:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,-1.0171799634964431,101.41244663250042,19,5,69.91,SYNTHETIC
2026-01-24T19:30:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,15.968997188724554,97.50802385863818,19,5,203.39,SYNTHETIC
2026-01-24T19:45:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,14.659871120573278,101.84460107274599,19,5,166.98,SYNTHETIC
2026-01-24T20:00:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,0.6986499815205471,93.83049626389655,20,5,199.98,SYNTHETIC
2026-01-24T20:15:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,2.81481698580491,78.6185622630462,20,5,202.64,SYNTHETIC
2026-01-24T20:30:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,3.1057382853065,63.65975943677037,20,5,205.25,SYNTHETIC
2026-01-24T20:45:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,-0.015842185977317236,116.2645732853763,20,5,71.51,SYNTHETIC
2026-01-24T21:00:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,23.689966051355622,38.25290903111269,21,5,45.22,SYNTHETIC
2026-01-24T21:15:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,0.6071798010332614,78.82886986636547,21,5,208.8,SYNTHETIC
2026-01-24T21:30:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,0.8804762200617895,85.85736775925814,21,5,116.7,SYNTHETIC
2026-01-24T21:45:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,3.6294932603870347,85.3611547325074,21,5,168.55,SYNTHETIC
2026-01-24T22:00:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,11.34291442895429,99.18431795760908,22,5,152.78,SYNTHETIC
2026-01-24T22:15:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,8.740614942168165,50.66506438793003,22,5,75.2,SYNTHETIC
2026-01-24T22:30:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,1.0329679664457632,30.0,22,5,38.16,SYNTHETIC
2026-01-24T22:45:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,2.582727326428704,84.76175099793085,22,5,222.43,SYNTHETIC
2026-01-24T23:00:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,6.283886328717665,110.86477984106631,23,5,182.52,SYNTHETIC
2026-01-24T23:15:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,-1.6364276610657762,89.03540031429463,23,5,82.59,SYNTHETIC
2026-01-24T23:30:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,-0.03235489199327013,94.12946716329844,23,5,109.15,SYNTHETIC
2026-01-24T23:45:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,10.983167574282742,78.84822594761316,23,5,104.55,SYNTHETIC
2026-01-25T00:00:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,-1.1511036698966413,90.08089439147533,0,6,157.97,SYNTHETIC
2026-01-25T00:15:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,-1.036272942003754,85.93168796717194,0,6,193.44,SYNTHETIC
2026-01-25T00:30:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,-1.5659577225528554,104.09974028242742,0,6,59.72,SYNTHETIC
2026-01-25T00:45:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,1.1540485887419427,107.54334936248492,0,6,57.83,SYNTHETIC
2026-01-25T01:00:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,2.3865278737310964,105.80677104355551,1,6,62.62,SYNTHETIC
2026-01-25T01:15:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,-1.6292157622089352,95.28002820110692,1,6,216.66,SYNTHETIC
2026-01-25T01:30:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,-1.3419558988214875,31.502142446471918,1,6,39.88,SYNTHETIC
2026-01-25T01:45:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,12.070986130362371,93.63321418908549,1,6,149.47,SYNTHETIC
2026-01-25T02:00:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,4.203627899004397,49.65657122183852,2,6,78.86,SYNTHETIC
2026-01-25T02:15:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,3.373902285217591,93.71558484517423,2,6,214.73,SYNTHETIC
2026-01-25T02:30:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,6.426052882362088,66.45551476319115,2,6,75.88,SYNTHETIC
2026-01-25T02:45:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,8.962638989053435,98.1758948401124,2,6,76.15,SYNTHETIC
2026-01-25T03:00:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,-1.2886474754820654,65.47030266138347,3,6,186.5,SYNTHETIC
2026-01-25T03:15:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,1.559908439250906,93.76234970127813,3,6,188.25,SYNTHETIC
2026-01-25T03:30:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,2.3332433675539654,38.16530312934921,3,6,38.37,SYNTHETIC
2026-01-25T03:45:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,9.709771938269505,88.07326892057613,3,6,150.03,SYNTHETIC
2026-01-25T04:00:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,20.204267389312722,112.79099761478184,4,6,179.73,SYNTHETIC
2026-01-25T04:15:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,10.278846268040816,102.07531086357032,4,6,150.04,SYNTHETIC
2026-01-25T04:30:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,8.229484681340494,101.06118408216251,4,6,172.69,SYNTHETIC
2026-01-25T04:45:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,4.7097205989003585,69.2238074783712,4,6,100.79,SYNTHETIC
2026-01-25T05:00:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,11.571783915593299,112.53597204137202,5,6,150.81,SYNTHETIC
2026-01-25T05:15:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,-1.8160569137837392,98.77845767227883,5,6,145.94,SYNTHETIC
2026-01-25T05:30:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,-0.4938656842771081,123.6699467803507,5,6,58.63,SYNTHETIC
2026-01-25T05:45:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,4.415300334630068,73.77358987087561,5,6,76.55,SYNTHETIC
2026-01-25T06:00:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,-1.1601192697242828,91.913924089107,6,6,155.6,SYNTHETIC
2026-01-25T06:15:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,-1.741612851305435,111.88926321386322,6,6,78.36,SYNTHETIC
2026-01-25T06:30:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,40.01746028743119,84.41946013079168,6,6,115.51,SYNTHETIC
2026-01-25T06:45:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,3.330433583434365,79.15714920591378,6,6,193.41,SYNTHETIC
2026-01-25T07:00:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,-1.383129327299609,91.02142733757002,7,6,196.01,SYNTHETIC
2026-01-25T07:15:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,22.117678558740586,96.60128342714171,7,6,187.2,SYNTHETIC
2026-01-25T07:30:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,0.03753963429176599,107.44392209384296,7,6,158.64,SYNTHETIC
2026-01-25T07:45:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,2.5553595310796453,115.40615727184849,7,6,152.27,SYNTHETIC
2026-01-25T08:00:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,3.9082103397829853,109.0196963630636,8,6,167.21,SYNTHETIC
2026-01-25T08:15:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,7.3439325380769205,41.289626633211974,8,6,42.12,SYNTHETIC
2026-01-25T08:30:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,1.856551761467998,85.17818734868185,8,6,236.18,SYNTHETIC
2026-01-25T08:45:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,1.337804528872896,50.585338750180995,8,6,43.11,SYNTHETIC
2026-01-25T09:00:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,-1.9990534578737527,53.76751270416733,9,6,84.54,SYNTHETIC
2026-01-25T09:15:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,4.205630385081087,81.14423797868731,9,6,87.71,SYNTHETIC
2026-01-25T09:30:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,2.1494285786446055,89.72514035920229,9,6,196.99,SYNTHETIC
2026-01-25T09:45:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,2.9355967045583515,65.30500432319397,9,6,88.55,SYNTHETIC
2026-01-25T10:00:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,5.258557910372285,87.18735502608804,10,6,114.35,SYNTHETIC
2026-01-25T10:15:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,-1.3552193417478826,110.70884643457282,10,6,169.69,SYNTHETIC
2026-01-25T10:30:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,13.124701802914114,106.24249851154885,10,6,164.94,SYNTHETIC
2026-01-25T10:45:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,0.29732807932828553,77.66141666289107,10,6,210.14,SYNTHETIC
2026-01-25T11:00:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,3.4026994259966186,120.52844858862575,11,6,167.1,SYNTHETIC
2026-01-25T11:15:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,-0.9350767001098854,91.656784012957,11,6,165.3,SYNTHETIC
2026-01-25T11:30:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,5.312205972030143,71.04062769774417,11,6,109.49,SYNTHETIC
2026-01-25T11:45:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,0.7727655072887347,51.264145958713875,11,6,83.54,SYNTHETIC
2026-01-25T12:00:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,9.161469477945971,85.7825022801319,12,6,218.9,SYNTHETIC
2026-01-25T12:15:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,-1.7208165348535926,111.15059476287004,12,6,63.03,SYNTHETIC
2026-01-25T12:30:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,1.6200006573032142,108.50096364104586,12,6,155.51,SYNTHETIC
2026-01-25T12:45:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,4.821576824965572,37.69082712533458,12,6,43.16,SYNTHETIC
2026-01-25T13:00:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,9.822639958914163,49.10171964042448,13,6,38.33,SYNTHETIC
2026-01-25T13:15:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,4.535957775635984,83.24782099266312,13,6,194.23,SYNTHETIC
2026-01-25T13:30:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,-0.06481918026500488,86.33249991663412,13,6,191.16,SYNTHETIC
2026-01-25T13:45:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,-1.7918569053339009,68.63673099355734,13,6,81.78,SYNTHETIC
2026-01-25T14:00:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,20.800833754677804,101.76352142233216,14,6,76.13,SYNTHETIC
2026-01-25T14:15:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,2.6718710244822503,105.51299933285293,14,6,192.09,SYNTHETIC
2026-01-25T14:30:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,6.914814786381369,48.64691453139848,14,6,38.73,SYNTHETIC
2026-01-25T14:45:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,2.477384707117224,108.9053241294192,14,6,64.88,SYNTHETIC
2026-01-25T15:00:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,9.287927634854782,84.81251913669348,15,6,101.01,SYNTHETIC
2026-01-25T15:15:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,8.873391584703437,95.47623246123578,15,6,181.63,SYNTHETIC
2026-01-25T15:30:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,19.954182537954065,93.02529662413004,15,6,152.98,SYNTHETIC
2026-01-25T15:45:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,2.9968457044121264,93.31182195985419,15,6,61.47,SYNTHETIC
2026-01-25T16:00:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,6.488456051804372,114.07349716912493,16,6,149.74,SYNTHETIC
2026-01-25T16:15:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,6.376662442238912,84.31351853286405,16,6,220.11,SYNTHETIC
2026-01-25T16:30:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,9.16301641962048,98.34254946160635,16,6,186.15,SYNTHETIC
2026-01-25T16:45:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,28.11150161606451,48.63902755639117,16,6,80.36,SYNTHETIC
2026-01-25T17:00:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,0.4012161533431753,116.0646325696319,17,6,168.5,SYNTHETIC
2026-01-25T17:15:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,1.1009562495683514,67.20128170550089,17,6,201.32,SYNTHETIC
2026-01-25T17:30:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,16.257117452716066,101.64196106616193,17,6,86.72,SYNTHETIC
2026-01-25T17:45:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,-1.8061676316947384,80.89778710334568,17,6,249.44,SYNTHETIC
2026-01-25T18:00:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,1.7392712103009265,86.88199767963214,18,6,85.17,SYNTHETIC
2026-01-25T18:15:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,13.18989938832937,99.34415567518802,18,6,241.32,SYNTHETIC
2026-01-25T18:30:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,3.218073320351494,92.82825546329167,18,6,84.05,SYNTHETIC
2026-01-25T18:45:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,7.887686461121731,95.91418192281631,18,6,65.56,SYNTHETIC
2026-01-25T19:00:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,-1.1155415089891143,93.82696618773325,19,6,239.19,SYNTHETIC
2026-01-25T19:15:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,11.812595500594501,77.99911980091532,19,6,109.37,SYNTHETIC
2026-01-25T19:30:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,21.309588839040234,105.46159357050705,19,6,70.25,SYNTHETIC
2026-01-25T19:45:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,1.4534183694152691,46.79318135052746,19,6,42.79,SYNTHETIC
2026-01-25T20:00:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,7.718825525964512,110.34906500341717,20,6,161.47,SYNTHETIC
2026-01-25T20:15:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,8.404934405795077,93.51908123692839,20,6,79.43,SYNTHETIC
2026-01-25T20:30:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,-0.11701880818998944,82.46926896965594,20,6,81.34,SYNTHETIC
2026-01-25T20:45:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,10.659411365151703,98.8034426132409,20,6,159.1,SYNTHETIC
2026-01-25T21:00:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,3.7350024438892167,42.75508125396512,21,6,40.38,SYNTHETIC
2026-01-25T21:15:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,1.8522537538274664,97.8773709978822,21,6,166.18,SYNTHETIC
2026-01-25T21:30:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,6.007278344910446,33.775023199431885,21,6,46.58,SYNTHETIC
2026-01-25T21:45:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,3.440093177793697,96.13637774110258,21,6,81.29,SYNTHETIC
2026-01-25T22:00:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,1.095385676849319,102.55656784291824,22,6,82.72,SYNTHETIC
2026-01-25T22:15:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,6.395388642242862,77.3830787073806,22,6,79.03,SYNTHETIC
2026-01-25T22:30:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,-1.5312021310924473,109.7807086043188,22,6,74.3,SYNTHETIC
2026-01-25T22:45:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,4.5505722271509415,100.69864631187816,22,6,190.19,SYNTHETIC
2026-01-25T23:00:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,1.9789451192232916,78.03747579119774,23,6,191.35,SYNTHETIC
2026-01-25T23:15:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,2.790891724174,90.72040611246985,23,6,78.56,SYNTHETIC
2026-01-25T23:30:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,13.44850551369583,101.29480560492902,23,6,217.28,SYNTHETIC
2026-01-25T23:45:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,3.3976503496262698,82.95380552464324,23,6,160.39,SYNTHETIC
2026-01-26T00:00:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,7.829641833243807,98.61440571912534,0,0,146.92,SYNTHETIC
2026-01-26T00:15:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,18.934827151946312,66.28923613572768,0,0,104.79,SYNTHETIC
2026-01-26T00:30:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,6.630231030981506,101.69512399864001,0,0,155.94,SYNTHETIC
2026-01-26T00:45:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,-0.4115593243166562,92.17157709293306,0,0,238.77,SYNTHETIC
2026-01-26T01:00:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,9.88057925438956,79.4659996597827,1,0,206.37,SYNTHETIC
2026-01-26T01:15:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,-1.3573307515767983,73.9587949388732,1,0,103.01,SYNTHETIC
2026-01-26T01:30:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,1.7721993585481313,99.41502341025867,1,0,180.28,SYNTHETIC
2026-01-26T01:45:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,1.9873104260065544,34.72248270856616,1,0,37.55,SYNTHETIC
2026-01-26T02:00:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,3.726045957150898,100.93837848310844,2,0,177.98,SYNTHETIC
2026-01-26T02:15:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,6.86545409961629,56.70978949209131,2,0,78.04,SYNTHETIC
2026-01-26T02:30:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,14.490712597888415,82.24908931383614,2,0,98.48,SYNTHETIC
2026-01-26T02:45:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,-1.4302751810241285,100.69899020153926,2,0,181.74,SYNTHETIC
2026-01-26T03:00:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,6.97724945753769,91.98582616284688,3,0,145.05,SYNTHETIC
2026-01-26T03:15:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,2.5952589258945213,104.0761030120846,3,0,155.59,SYNTHETIC
2026-01-26T03:30:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,2.941040287641778,111.0230311774971,3,0,76.25,SYNTHETIC
2026-01-26T03:45:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,1.1764081912605313,37.38350171376266,3,0,39.35,SYNTHETIC
2026-01-26T04:00:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,-1.7588783047141625,53.690764354663976,4,0,32.76,SYNTHETIC
2026-01-26T04:15:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,-0.899188524324297,98.85808706129943,4,0,76.16,SYNTHETIC
2026-01-26T04:30:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,4.6819216519081825,99.6381781132283,4,0,175.09,SYNTHETIC
2026-01-26T04:45:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,-0.5557978266076404,73.64179978283514,4,0,218.1,SYNTHETIC
2026-01-26T05:00:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,7.089336924105368,68.01607336347207,5,0,95.85,SYNTHETIC
2026-01-26T05:15:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,1.345936854818826,42.46967097002127,5,0,38.05,SYNTHETIC
2026-01-26T05:30:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,22.06353868950466,89.95635883160001,5,0,216.35,SYNTHETIC
2026-01-26T05:45:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,-0.618048122296275,92.39138130408051,5,0,144.53,SYNTHETIC
2026-01-26T06:00:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,12.47514240564399,98.37798755319524,6,0,71.29,SYNTHETIC
2026-01-26T06:15:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,1.2981276105107296,103.55365994146726,6,0,190.31,SYNTHETIC
2026-01-26T06:30:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,1.7193748188451679,99.61010936682196,6,0,157.62,SYNTHETIC
2026-01-26T06:45:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,-1.9499628893424648,78.79306108715556,6,0,109.34,SYNTHETIC
2026-01-26T07:00:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,-1.0928051222795285,86.66873641131627,7,0,159.16,SYNTHETIC
2026-01-26T07:15:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,-0.09037465035693959,76.76575348074374,7,0,82.12,SYNTHETIC
2026-01-26T07:30:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,-1.3437628768786252,86.61444778285626,7,0,190.2,SYNTHETIC
2026-01-26T07:45:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,-0.7479067163391344,55.44358955672431,7,0,39.16,SYNTHETIC
2026-01-26T08:00:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,0.5846746306686192,93.95807470043611,8,0,200.54,SYNTHETIC
2026-01-26T08:15:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,12.872297245236911,100.89570774354695,8,0,198.59,SYNTHETIC
2026-01-26T08:30:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,2.621734326068019,117.83884038167778,8,0,65.34,SYNTHETIC
2026-01-26T08:45:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,7.17483029273493,87.9165494283675,8,0,157.79,SYNTHETIC
2026-01-26T09:00:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,3.6295121606043255,105.13585934124482,9,0,201.31,SYNTHETIC
2026-01-26T09:15:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,16.535041639544396,91.53399241724688,9,0,163.58,SYNTHETIC
2026-01-26T09:30:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,-1.603653701988921,81.75308854572532,9,0,122.74,SYNTHETIC
2026-01-26T09:45:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,6.27124464619272,78.79126369664702,9,0,199.92,SYNTHETIC
2026-01-26T10:00:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,-0.6187683734965272,100.61539322611758,10,0,172.37,SYNTHETIC
2026-01-26T10:15:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,2.673117520371851,97.68207789891376,10,0,165.2,SYNTHETIC
2026-01-26T10:30:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,-0.9805251400271988,88.16066569500052,10,0,166.89,SYNTHETIC
2026-01-26T10:45:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,4.09047790951643,94.1928577975558,10,0,230.56,SYNTHETIC
2026-01-26T11:00:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,-0.5302917602008295,87.67126871018588,11,0,115.33,SYNTHETIC
2026-01-26T11:15:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,-0.8198738695181595,121.76926796908208,11,0,71.47,SYNTHETIC
2026-01-26T11:30:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,-1.0217193465438386,119.61240350594483,11,0,170.03,SYNTHETIC
2026-01-26T11:45:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,2.877250908276684,111.36104168530446,11,0,170.19,SYNTHETIC
2026-01-26T12:00:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,-1.6982146944596448,82.71336204978778,12,0,195.93,SYNTHETIC
2026-01-26T12:15:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,16.59186939434772,38.94531550570179,12,0,75.64,SYNTHETIC
