trip_id,train_number,train_name,train_type,from_station_code,to_station_code,distance_km,scheduled_run_time_min,departure_hour,day_of_week,departure_delay_min,section_congestion_level,weather_impact_flag,actual_run_time_min
TRIP-1667,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,17,3,10.7,0.98,0,140.65
TRIP-1667,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,20,3,16.4,0.96,0,174.82
TRIP-1667,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,23,3,27.7,0.47,0,126.63
TRIP-1667,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,1,3,18.5,0.54,0,473.68
TRIP-1668,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,15,3,15.5,0.66,0,339.72
TRIP-1668,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,20,3,6.6,0.94,0,152.69
TRIP-1668,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,23,3,10.5,0.66,0,127.28
TRIP-1668,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,1,3,4.3,0.81,0,149.18
TRIP-1668,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,4,3,0.0,0.61,0,123.2
TRIP-1668,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,6,3,0.0,0.54,0,498.43
TRIP-1669,12004,Lucknow Shatabdi Express,SF,NDLS,GZB,24.5,38.0,19,3,23.6,0.98,0,42.94
TRIP-1669,12004,Lucknow Shatabdi Express,SF,GZB,ALJN,106.3,60.0,19,3,29.6,0.98,0,58.96
TRIP-1669,12004,Lucknow Shatabdi Express,SF,ALJN,CNB,308.6,210.0,20,3,28.6,0.98,0,221.8
TRIP-1669,12004,Lucknow Shatabdi Express,SF,CNB,LKO,71.6,75.0,0,3,42.4,0.85,0,81.0
TRIP-1670,22436,Vande Bharat Express,VB,NDLS,CNB,440.0,240.0,1,4,0.7,0.62,0,228.12
TRIP-1670,22436,Vande Bharat Express,VB,CNB,PRYJ,194.5,100.0,4,4,0.0,0.81,0,101.02
TRIP-1670,22436,Vande Bharat Express,VB,PRYJ,DDU,153.0,90.0,6,4,1.4,0.83,0,95.37
TRIP-1670,22436,Vande Bharat Express,VB,DDU,BSB,18.0,25.0,8,4,7.9,0.95,0,28.62
TRIP-1671,22436,Vande Bharat Express,VB,NDLS,CNB,440.0,240.0,5,4,0.0,0.81,0,242.98
TRIP-1671,22436,Vande Bharat Express,VB,CNB,PRYJ,194.5,100.0,9,4,4.6,0.93,0,111.31
TRIP-1671,22436,Vande Bharat Express,VB,PRYJ,DDU,153.0,90.0,11,4,17.5,0.98,0,99.28
TRIP-1671,22436,Vande Bharat Express,VB,DDU,BSB,18.0,25.0,12,4,28.2,0.81,0,25.93
TRIP-1672,12302,Howrah Rajdhani Express,RAJ,NDLS,CNB,440.0,285.0,11,4,11.1,0.92,0,296.53
TRIP-1672,12302,Howrah Rajdhani Express,RAJ,CNB,PRYJ,194.5,120.0,16,4,23.6,0.79,0,125.58
TRIP-1672,12302,Howrah Rajdhani Express,RAJ,PRYJ,DDU,153.0,105.0,18,4,30.7,0.98,0,119.79
TRIP-1672,12302,Howrah Rajdhani Express,RAJ,DDU,GAYA,205.0,130.0,20,4,44.7,0.98,0,148.53
TRIP-1672,12302,Howrah Rajdhani Express,RAJ,GAYA,DHN,201.0,140.0,22,4,64.2,0.62,0,139.33
TRIP-1672,12302,Howrah Rajdhani Express,RAJ,DHN,HWH,259.0,200.0,1,4,63.3,0.46,0,187.48
TRIP-1673,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,13,4,0.6,0.76,0,159.15
TRIP-1673,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,15,4,0.0,0.89,0,79.48
TRIP-1673,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,17,4,0.0,0.91,0,208.52
TRIP-1673,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,20,4,12.9,0.89,0,160.1
TRIP-1673,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,23,4,17.1,0.76,0,192.13
TRIP-1673,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,2,4,14.5,0.87,0,104.01
TRIP-1674,12004,Lucknow Shatabdi Express,SF,NDLS,GZB,24.5,38.0,15,4,7.6,0.81,0,48.28
TRIP-1674,12004,Lucknow Shatabdi Express,SF,GZB,ALJN,106.3,60.0,15,4,18.3,0.73,0,61.6
TRIP-1674,12004,Lucknow Shatabdi Express,SF,ALJN,CNB,308.6,210.0,16,4,20.4,0.71,0,211.81
TRIP-1674,12004,Lucknow Shatabdi Express,SF,CNB,LKO,71.6,75.0,20,4,22.3,0.89,0,82.95
TRIP-1675,12302,Howrah Rajdhani Express,RAJ,NDLS,CNB,440.0,285.0,21,4,7.7,0.9,0,294.57
TRIP-1675,12302,Howrah Rajdhani Express,RAJ,CNB,PRYJ,194.5,120.0,1,4,18.5,0.87,0,111.25
TRIP-1675,12302,Howrah Rajdhani Express,RAJ,PRYJ,DDU,153.0,105.0,3,4,10.9,0.6,0,90.33
TRIP-1675,12302,Howrah Rajdhani Express,RAJ,DDU,GAYA,205.0,130.0,5,4,0.0,0.82,0,135.37
TRIP-1675,12302,Howrah Rajdhani Express,RAJ,GAYA,DHN,201.0,140.0,7,4,5.7,0.65,0,135.79
TRIP-1675,12302,Howrah Rajdhani Express,RAJ,DHN,HWH,259.0,200.0,10,4,1.1,0.64,0,204.92
TRIP-1676,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,3,5,2.9,0.86,0,323.67
TRIP-1676,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,8,5,0.0,0.9,0,155.7
TRIP-1676,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,11,5,5.0,0.81,0,137.66
TRIP-1676,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,13,5,6.9,0.83,0,160.98
TRIP-1676,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,16,5,4.6,0.46,0,126.63
TRIP-1676,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,18,5,0.0,0.72,0,524.2
TRIP-1677,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,5,5,28.4,0.8,0,342.25
TRIP-1677,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,10,5,22.6,0.98,0,158.03
TRIP-1677,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,13,5,30.6,0.77,0,139.95
TRIP-1677,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,15,5,35.1,0.62,0,171.9
TRIP-1677,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,18,5,42.0,0.73,0,141.26
TRIP-1677,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,21,5,48.3,0.75,0,531.23
TRIP-1678,12004,Lucknow Shatabdi Express,SF,NDLS,GZB,24.5,38.0,9,5,9.0,0.98,0,45.25
TRIP-1678,12004,Lucknow Shatabdi Express,SF,GZB,ALJN,106.3,60.0,9,5,15.9,0.86,0,63.55
TRIP-1678,12004,Lucknow Shatabdi Express,SF,ALJN,CNB,308.6,210.0,10,5,18.8,0.98,0,221.71
TRIP-1678,12004,Lucknow Shatabdi Express,SF,CNB,LKO,71.6,75.0,14,5,30.0,0.64,0,70.3
TRIP-1679,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,12,5,6.6,0.69,0,153.29
TRIP-1679,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,14,5,0.0,0.65,0,78.95
TRIP-1679,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,16,5,0.0,0.74,0,195.78
TRIP-1679,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,19,5,0.7,0.92,0,159.69
TRIP-1679,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,22,5,4.6,0.88,0,194.73
TRIP-1679,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,1,5,4.9,0.63,0,106.85
TRIP-1680,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,15,5,7.0,0.81,0,158.19
TRIP-1680,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,17,5,5.3,0.81,0,79.25
TRIP-1680,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,19,5,4.9,0.98,0,204.42
TRIP-1680,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,22,5,13.5,0.89,0,153.32
TRIP-1680,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,1,5,11.9,0.74,0,180.39
TRIP-1680,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,4,5,0.0,0.89,0,104.73
TRIP-1681,22436,Vande Bharat Express,VB,NDLS,CNB,440.0,240.0,17,5,7.3,0.98,0,250.12
TRIP-1681,22436,Vande Bharat Express,VB,CNB,PRYJ,194.5,100.0,21,5,17.9,0.89,0,100.13
TRIP-1681,22436,Vande Bharat Express,VB,PRYJ,DDU,153.0,90.0,23,5,18.4,0.66,0,84.32
TRIP-1681,22436,Vande Bharat Express,VB,DDU,BSB,18.0,25.0,0,5,12.4,0.81,0,27.82
TRIP-1682,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,20,5,0.0,0.83,0,360.5
TRIP-1682,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,2,5,11.8,0.75,0,134.99
TRIP-1682,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,4,5,0.0,0.83,0,122.8
TRIP-1682,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,6,5,0.0,0.76,0,166.87
TRIP-1682,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,9,5,3.2,0.7,0,135.08
TRIP-1682,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,11,5,4.8,0.78,0,522.55
TRIP-1683,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,0,6,52.2,0.62,0,162.02
TRIP-1683,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,2,6,54.8,0.65,0,75.78
TRIP-1683,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,4,6,49.8,0.7,0,194.53
TRIP-1683,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,7,6,49.3,0.7,0,165.71
TRIP-1683,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,10,6,61.9,0.86,0,219.66
TRIP-1683,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,14,6,87.3,0.8,0,111.41
TRIP-1684,12302,Howrah Rajdhani Express,RAJ,NDLS,CNB,440.0,285.0,3,6,4.6,0.6,0,267.11
TRIP-1684,12302,Howrah Rajdhani Express,RAJ,CNB,PRYJ,194.5,120.0,7,6,0.0,0.67,0,122.31
TRIP-1684,12302,Howrah Rajdhani Express,RAJ,PRYJ,DDU,153.0,105.0,9,6,1.7,0.98,0,116.52
TRIP-1684,12302,Howrah Rajdhani Express,RAJ,DDU,GAYA,205.0,130.0,11,6,12.2,0.98,0,134.04
TRIP-1684,12302,Howrah Rajdhani Express,RAJ,GAYA,DHN,201.0,140.0,13,6,17.0,0.37,0,137.42
TRIP-1684,12302,Howrah Rajdhani Express,RAJ,DHN,HWH,259.0,200.0,16,6,14.9,0.64,0,186.62
TRIP-1685,22436,Vande Bharat Express,VB,NDLS,CNB,440.0,240.0,6,6,48.1,0.67,0,247.06
TRIP-1685,22436,Vande Bharat Express,VB,CNB,PRYJ,194.5,100.0,10,6,54.4,0.98,0,115.95
TRIP-1685,22436,Vande Bharat Express,VB,PRYJ,DDU,153.0,90.0,12,6,70.5,0.78,0,99.1
TRIP-1685,22436,Vande Bharat Express,VB,DDU,BSB,18.0,25.0,13,6,78.6,0.71,0,36.56
TRIP-1686,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,9,6,5.2,0.84,0,162.63
TRIP-1686,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,11,6,7.4,0.93,0,80.57
TRIP-1686,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,13,6,9.6,0.66,0,189.47
TRIP-1686,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,16,6,4.5,0.75,0,155.69
TRIP-1686,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,19,6,4.6,0.91,0,211.99
TRIP-1686,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,22,6,22.3,0.63,0,110.88
TRIP-1687,12302,Howrah Rajdhani Express,RAJ,NDLS,CNB,440.0,285.0,12,6,0.0,0.73,0,289.77
TRIP-1687,12302,Howrah Rajdhani Express,RAJ,CNB,PRYJ,194.5,120.0,16,6,4.6,0.78,0,127.12
TRIP-1687,12302,Howrah Rajdhani Express,RAJ,PRYJ,DDU,153.0,105.0,19,6,11.9,0.98,0,106.54
TRIP-1687,12302,Howrah Rajdhani Express,RAJ,DDU,GAYA,205.0,130.0,20,6,13.0,0.89,0,142.29
TRIP-1687,12302,Howrah Rajdhani Express,RAJ,GAYA,DHN,201.0,140.0,23,6,26.9,0.39,0,142.24
TRIP-1687,12302,Howrah Rajdhani Express,RAJ,DHN,HWH,259.0,200.0,1,6,29.7,0.62,0,186.36
TRIP-1688,22436,Vande Bharat Express,VB,NDLS,CNB,440.0,240.0,15,6,0.0,0.82,0,243.7
TRIP-1688,22436,Vande Bharat Express,VB,CNB,PRYJ,194.5,100.0,19,6,4.6,0.98,0,107.51
TRIP-1688,22436,Vande Bharat Express,VB,PRYJ,DDU,153.0,90.0,21,6,12.3,0.96,0,93.09
TRIP-1688,22436,Vande Bharat Express,VB,DDU,BSB,18.0,25.0,22,6,17.1,0.85,0,19.91
TRIP-1689,12004,Lucknow Shatabdi Express,SF,NDLS,GZB,24.5,38.0,21,6,0.0,0.9,0,43.52
TRIP-1689,12004,Lucknow Shatabdi Express,SF,GZB,ALJN,106.3,60.0,21,6,7.2,0.87,0,65.5
TRIP-1689,12004,Lucknow Shatabdi Express,SF,ALJN,CNB,308.6,210.0,22,6,13.3,0.8,0,207.97
TRIP-1689,12004,Lucknow Shatabdi Express,SF,CNB,LKO,71.6,75.0,2,6,11.2,0.81,0,70.14
TRIP-1690,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,3,0,10.0,0.82,0,324.67
TRIP-1690,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,8,0,0.0,0.9,0,159.61
TRIP-1690,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,11,0,10.0,0.93,0,144.48
TRIP-1690,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,13,0,20.0,0.71,0,167.59
TRIP-1690,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,16,0,21.9,0.53,0,130.74
TRIP-1690,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,18,0,19.0,0.74,0,523.72
TRIP-1691,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,7,0,5.3,0.8,0,343.86
TRIP-1691,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,12,0,0.0,0.7,0,144.58
TRIP-1691,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,15,0,0.0,0.81,0,135.43
TRIP-1691,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,17,0,0.0,0.89,0,169.75
TRIP-1691,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,20,0,6.2,0.78,0,137.11
TRIP-1691,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,22,0,7.9,0.57,0,502.59
TRIP-1692,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,10,0,5.2,0.87,0,161.75
TRIP-1692,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,12,0,6.1,0.6,0,77.9
TRIP-1692,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,14,0,4.0,0.76,0,186.6
TRIP-1692,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,17,0,0.0,0.98,0,164.58
TRIP-1692,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,20,0,11.4,0.96,0,200.09
TRIP-1692,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,23,0,17.8,0.78,0,108.48
TRIP-1693,12004,Lucknow Shatabdi Express,SF,NDLS,GZB,24.5,38.0,12,0,8.4,0.73,0,43.68
TRIP-1693,12004,Lucknow Shatabdi Express,SF,GZB,ALJN,106.3,60.0,12,0,15.9,0.82,0,61.16
TRIP-1693,12004,Lucknow Shatabdi Express,SF,ALJN,CNB,308.6,210.0,13,0,17.0,0.82,0,208.49
TRIP-1693,12004,Lucknow Shatabdi Express,SF,CNB,LKO,71.6,75.0,17,0,15.4,0.97,0,85.61
TRIP-1694,12004,Lucknow Shatabdi Express,SF,NDLS,GZB,24.5,38.0,18,0,32.5,0.95,0,50.84
TRIP-1694,12004,Lucknow Shatabdi Express,SF,GZB,ALJN,106.3,60.0,18,0,45.8,0.87,0,68.13
TRIP-1694,12004,Lucknow Shatabdi Express,SF,ALJN,CNB,308.6,210.0,20,0,53.8,0.98,0,233.97
TRIP-1694,12004,Lucknow Shatabdi Express,SF,CNB,LKO,71.6,75.0,0,0,78.6,0.85,0,87.41
TRIP-1695,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,22,0,4.4,0.76,0,158.4
TRIP-1695,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,0,0,4.8,0.74,0,83.05
TRIP-1695,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,2,0,7.5,0.75,0,180.44
TRIP-1695,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,5,0,0.0,0.82,0,155.91
TRIP-1695,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,7,0,0.2,0.63,0,187.52
TRIP-1695,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,11,0,0.0,0.91,0,118.02
TRIP-1696,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,0,1,0.0,0.72,0,345.64
TRIP-1696,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,5,1,0.0,0.68,0,151.33
TRIP-1696,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,8,1,1.3,0.98,0,139.52
TRIP-1696,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,10,1,6.0,0.9,0,174.14
TRIP-1696,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,13,1,16.6,0.56,0,130.95
TRIP-1696,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,16,1,14.5,0.59,0,500.36
TRIP-1697,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,2,1,0.3,0.68,0,151.09
TRIP-1697,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,4,1,0.0,0.86,0,74.07
TRIP-1697,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,5,1,0.0,0.75,0,189.18
TRIP-1697,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,9,1,0.0,0.92,0,161.81
TRIP-1697,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,11,1,6.8,0.98,0,202.81
TRIP-1697,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,15,1,15.9,0.62,0,104.82
TRIP-1698,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,8,1,10.0,0.87,0,160.39
TRIP-1698,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,10,1,10.4,0.98,0,80.22
TRIP-1698,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,12,1,10.6,0.81,0,191.33
TRIP-1698,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,15,1,7.7,0.69,0,152.91
TRIP-1698,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,18,1,6.9,0.98,0,203.95
TRIP-1698,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,21,1,16.8,0.84,0,112.76
TRIP-1699,12004,Lucknow Shatabdi Express,SF,NDLS,GZB,24.5,38.0,10,1,4.9,0.98,0,43.71
TRIP-1699,12004,Lucknow Shatabdi Express,SF,GZB,ALJN,106.3,60.0,10,1,11.4,0.98,0,71.87
TRIP-1699,12004,Lucknow Shatabdi Express,SF,ALJN,CNB,308.6,210.0,12,1,23.5,0.73,0,205.1
TRIP-1699,12004,Lucknow Shatabdi Express,SF,CNB,LKO,71.6,75.0,15,1,20.1,0.9,0,76.81
TRIP-1700,22436,Vande Bharat Express,VB,NDLS,CNB,440.0,240.0,14,1,2.5,0.75,0,231.84
TRIP-1700,22436,Vande Bharat Express,VB,CNB,PRYJ,194.5,100.0,17,1,0.0,0.83,0,106.79
TRIP-1700,22436,Vande Bharat Express,VB,PRYJ,DDU,153.0,90.0,19,1,6.6,0.93,0,97.77
TRIP-1700,22436,Vande Bharat Express,VB,DDU,BSB,18.0,25.0,21,1,15.9,0.98,0,27.94
TRIP-1701,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,16,1,2.4,0.87,0,159.17
TRIP-1701,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,18,1,1.8,0.98,0,85.8
TRIP-1701,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,20,1,8.6,0.98,0,204.27
TRIP-1701,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,23,1,19.8,0.81,0,153.39
TRIP-1701,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,2,1,18.3,0.83,0,171.61
TRIP-1701,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,5,1,0.0,0.73,0,107.07
TRIP-1702,22436,Vande Bharat Express,VB,NDLS,CNB,440.0,240.0,22,1,10.0,0.67,0,233.5
TRIP-1702,22436,Vande Bharat Express,VB,CNB,PRYJ,194.5,100.0,1,1,3.8,0.61,0,92.32
TRIP-1702,22436,Vande Bharat Express,VB,PRYJ,DDU,153.0,90.0,3,1,0.0,0.87,0,85.03
TRIP-1702,22436,Vande Bharat Express,VB,DDU,BSB,18.0,25.0,5,1,0.0,0.69,0,22.14
TRIP-1703,12004,Lucknow Shatabdi Express,SF,NDLS,GZB,24.5,38.0,0,2,10.0,0.82,0,45.79
TRIP-1703,12004,Lucknow Shatabdi Express,SF,GZB,ALJN,106.3,60.0,0,2,17.1,0.69,0,68.94
TRIP-1703,12004,Lucknow Shatabdi Express,SF,ALJN,CNB,308.6,210.0,2,2,25.9,0.8,0,195.84
TRIP-1703,12004,Lucknow Shatabdi Express,SF,CNB,LKO,71.6,75.0,5,2,12.5,0.63,0,74.86
TRIP-1704,12004,Lucknow Shatabdi Express,SF,NDLS,GZB,24.5,38.0,3,2,0.0,0.6,0,38.75
TRIP-1704,12004,Lucknow Shatabdi Express,SF,GZB,ALJN,106.3,60.0,3,2,1.3,0.67,0,59.44
TRIP-1704,12004,Lucknow Shatabdi Express,SF,ALJN,CNB,308.6,210.0,4,2,1.4,0.9,0,196.59
TRIP-1704,12004,Lucknow Shatabdi Express,SF,CNB,LKO,71.6,75.0,8,2,0.0,0.98,0,86.56
TRIP-1705,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,9,2,2.8,0.81,0,163.52
TRIP-1705,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,11,2,6.4,0.98,0,81.36
TRIP-1705,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,13,2,9.5,0.75,0,194.26
TRIP-1705,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,16,2,10.0,0.82,0,158.38
TRIP-1705,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,19,2,12.7,0.92,0,200.79
TRIP-1705,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,22,2,20.4,0.62,0,109.75
TRIP-1706,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,12,2,12.8,0.87,0,344.73
TRIP-1706,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,17,2,7.8,0.98,0,157.26
TRIP-1706,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,20,2,16.6,0.98,0,138.33
TRIP-1706,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,22,2,20.2,0.65,0,161.51
TRIP-1706,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,1,2,16.3,0.51,0,123.85
TRIP-1706,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,3,2,4.9,0.56,0,465.19
TRIP-1707,22436,Vande Bharat Express,VB,NDLS,CNB,440.0,240.0,18,2,3.3,0.98,0,251.58
TRIP-1707,22436,Vande Bharat Express,VB,CNB,PRYJ,194.5,100.0,22,2,13.9,0.86,0,103.83
TRIP-1707,22436,Vande Bharat Express,VB,PRYJ,DDU,153.0,90.0,0,2,18.6,0.86,0,82.79
TRIP-1707,22436,Vande Bharat Express,VB,DDU,BSB,18.0,25.0,1,2,10.7,0.72,0,21.68
TRIP-1708,22436,Vande Bharat Express,VB,NDLS,CNB,440.0,240.0,22,2,2.4,0.68,0,232.88
TRIP-1708,22436,Vande Bharat Express,VB,CNB,PRYJ,194.5,100.0,1,2,0.0,0.62,0,95.83
TRIP-1708,22436,Vande Bharat Express,VB,PRYJ,DDU,153.0,90.0,3,2,0.0,0.73,0,84.7
TRIP-1708,22436,Vande Bharat Express,VB,DDU,BSB,18.0,25.0,5,2,0.0,0.83,0,30.41
TRIP-1709,22436,Vande Bharat Express,VB,NDLS,CNB,440.0,240.0,1,3,0.0,0.63,0,223.0
TRIP-1709,22436,Vande Bharat Express,VB,CNB,PRYJ,194.5,100.0,4,3,0.0,0.88,0,92.17
TRIP-1709,22436,Vande Bharat Express,VB,PRYJ,DDU,153.0,90.0,6,3,0.0,0.64,0,89.45
TRIP-1709,22436,Vande Bharat Express,VB,DDU,BSB,18.0,25.0,7,3,1.2,0.77,0,26.85
TRIP-1710,22436,Vande Bharat Express,VB,NDLS,CNB,440.0,240.0,4,3,16.7,0.88,0,212.96
TRIP-1710,22436,Vande Bharat Express,VB,CNB,PRYJ,194.5,100.0,7,3,0.0,0.65,0,96.7
TRIP-1710,22436,Vande Bharat Express,VB,PRYJ,DDU,153.0,90.0,9,3,0.0,0.92,0,95.93
TRIP-1710,22436,Vande Bharat Express,VB,DDU,BSB,18.0,25.0,11,3,5.9,0.84,0,21.1
TRIP-1711,12004,Lucknow Shatabdi Express,SF,NDLS,GZB,24.5,38.0,10,3,4.8,0.82,0,41.24
TRIP-1711,12004,Lucknow Shatabdi Express,SF,GZB,ALJN,106.3,60.0,10,3,9.5,0.98,0,67.83
TRIP-1711,12004,Lucknow Shatabdi Express,SF,ALJN,CNB,308.6,210.0,11,3,16.5,0.86,0,214.38
